customer_id,name,email,country
470c304a,Customer_8964,customer_8964@example.com,India
ce6c090b,Customer_1782,customer_1782@example.com,Australia
9de79ba6,Customer_5026,customer_5026@example.com,UK
07ca3b08,Customer_7801,customer_7801@example.com,Germany
cb7322ea,Customer_1833,customer_1833@example.com,UK
40568924,Customer_6587,customer_6587@example.com,UK
5efcb7e5,Customer_1194,customer_1194@example.com,Canada
be89e998,Customer_6224,customer_6224@example.com,Germany
4c49e48b,Customer_6869,customer_6869@example.com,UK
63ab4d03,Customer_2938,customer_2938@example.com,Australia
5045a457,Customer_1742,customer_1742@example.com,USA
c0ebf8e6,Customer_1228,customer_1228@example.com,Germany
51c7bf8f,Customer_6432,customer_6432@example.com,UK
74250a09,Customer_7345,customer_7345@example.com,UK
68d4d232,Customer_1718,customer_1718@example.com,USA
986efef0,Customer_8084,customer_8084@example.com,USA
92d8e0d6,Customer_9388,customer_9388@example.com,UK
d9ae52a1,Customer_5680,customer_5680@example.com,India
158fd141,Customer_8999,customer_8999@example.com,Australia
58e06fb5,Customer_2187,customer_2187@example.com,Germany
54fbe24c,Customer_6409,customer_6409@example.com,Canada
db50d1e8,Customer_1040,customer_1040@example.com,UK
775e40bb,Customer_9839,customer_9839@example.com,UK
1e09aac1,Customer_2387,customer_2387@example.com,Australia
7ef13980,Customer_4009,customer_4009@example.com,India
feb9f663,Customer_3516,customer_3516@example.com,India
1966c306,Customer_4625,customer_4625@example.com,USA
e5d49204,Customer_3181,customer_3181@example.com,Australia
5c62b370,Customer_5386,customer_5386@example.com,Germany
1cbaa053,Customer_7118,customer_7118@example.com,UK
3312f199,Customer_9490,customer_9490@example.com,India
4f9d25d9,Customer_7426,customer_7426@example.com,Australia
424170bf,Customer_2055,customer_2055@example.com,Germany
93370a1d,Customer_7894,customer_7894@example.com,USA
101452fd,Customer_9468,customer_9468@example.com,Germany
37caec6b,Customer_4880,customer_4880@example.com,Canada
c1179985,Customer_1281,customer_1281@example.com,USA
2c2b8fb8,Customer_3305,customer_3305@example.com,Canada
6b4a175b,Customer_8030,customer_8030@example.com,Australia
76771618,Customer_7792,customer_7792@example.com,Australia
f6116dd8,Customer_9504,customer_9504@example.com,UK
833a1ac4,Customer_5285,customer_5285@example.com,Australia
80842bbd,Customer_1684,customer_1684@example.com,Australia
1804fbdd,Customer_7919,customer_7919@example.com,USA
a897a832,Customer_9117,customer_9117@example.com,Australia
f2386fc4,Customer_6761,customer_6761@example.com,Canada
c41158ba,Customer_2675,customer_2675@example.com,Germany
165a57c3,Customer_5626,customer_5626@example.com,Australia
e6f6bb72,Customer_6452,customer_6452@example.com,UK
b7b078aa,Customer_5293,customer_5293@example.com,Canada
4cbb36ce,Customer_8498,customer_8498@example.com,Canada
3421ad8a,Customer_2378,customer_2378@example.com,Australia
0eaea407,Customer_8670,customer_8670@example.com,India
5067b8b7,Customer_2285,customer_2285@example.com,USA
8c88d2aa,Customer_3573,customer_3573@example.com,India
cb48abe0,Customer_8675,customer_8675@example.com,Australia
75426492,Customer_1303,customer_1303@example.com,Australia
db503a24,Customer_8371,customer_8371@example.com,Australia
0ae584ce,Customer_8304,customer_8304@example.com,Australia
7fe45ba7,Customer_8629,customer_8629@example.com,Australia
0334d3a8,Customer_8879,customer_8879@example.com,UK
8cceafd4,Customer_1626,customer_1626@example.com,UK
3d326965,Customer_8708,customer_8708@example.com,USA
49ac145c,Customer_5036,customer_5036@example.com,Australia
8938711e,Customer_7802,customer_7802@example.com,Canada
24dd5630,Customer_7209,customer_7209@example.com,UK
93b6a179,Customer_9017,customer_9017@example.com,Australia
1f067d3d,Customer_7431,customer_7431@example.com,Canada
1c991c6b,Customer_3404,customer_3404@example.com,UK
641d53c8,Customer_1504,customer_1504@example.com,USA
6c7a6fa3,Customer_5722,customer_5722@example.com,USA
6682c6b7,Customer_1362,customer_1362@example.com,India
4daea40b,Customer_1003,customer_1003@example.com,USA
3ae77944,Customer_1552,customer_1552@example.com,Canada
7f93bdcb,Customer_9373,customer_9373@example.com,USA
0fd8e603,Customer_7618,customer_7618@example.com,Canada
5119c6e4,Customer_7761,customer_7761@example.com,Australia
880f519f,Customer_1065,customer_1065@example.com,Canada
0777627a,Customer_9457,customer_9457@example.com,UK
52c4008f,Customer_9238,customer_9238@example.com,USA
6816bb18,Customer_1626,customer_1626@example.com,USA
077affea,Customer_7896,customer_7896@example.com,Germany
e9088993,Customer_6122,customer_6122@example.com,India
9521474c,Customer_8923,customer_8923@example.com,UK
16b4aec8,Customer_7243,customer_7243@example.com,UK
afbb0e67,Customer_4644,customer_4644@example.com,Australia
3beb8555,Customer_1373,customer_1373@example.com,Australia
9fec3e71,Customer_9018,customer_9018@example.com,India
ac9f1d14,Customer_1880,customer_1880@example.com,USA
17e74d2f,Customer_2753,customer_2753@example.com,India
30a1fcf6,Customer_3311,customer_3311@example.com,USA
484a9ef1,Customer_7101,customer_7101@example.com,Germany
13c66060,Customer_5611,customer_5611@example.com,Germany
2ec0a394,Customer_1586,customer_1586@example.com,USA
cc4defe5,Customer_8112,customer_8112@example.com,Canada
89263482,Customer_2637,customer_2637@example.com,Germany
4cf3fd4f,Customer_6744,customer_6744@example.com,Australia
c48a04e1,Customer_2859,customer_2859@example.com,Australia
d7505b64,Customer_3708,customer_3708@example.com,Australia
28c9645a,Customer_2882,customer_2882@example.com,Canada
4c1f7c43,Customer_6316,customer_6316@example.com,Canada
1de43dbd,Customer_6335,customer_6335@example.com,USA
ae0505af,Customer_7588,customer_7588@example.com,India
845e3afe,Customer_2866,customer_2866@example.com,India
5d586c3f,Customer_4886,customer_4886@example.com,Germany
28092f83,Customer_2563,customer_2563@example.com,USA
41424fe5,Customer_6467,customer_6467@example.com,USA
a1865dec,Customer_1571,customer_1571@example.com,USA
fcaa617e,Customer_7559,customer_7559@example.com,Canada
58013fee,Customer_6022,customer_6022@example.com,Germany
d004247e,Customer_2106,customer_2106@example.com,Canada
1a8ca792,Customer_3250,customer_3250@example.com,UK
28902b85,Customer_7215,customer_7215@example.com,Germany
1e436179,Customer_5139,customer_5139@example.com,India
94df8da5,Customer_3196,customer_3196@example.com,Germany
df9d05cd,Customer_1543,customer_1543@example.com,Australia
2122048d,Customer_9586,customer_9586@example.com,USA
e284dc52,Customer_9298,customer_9298@example.com,Germany
c375c109,Customer_7660,customer_7660@example.com,Germany
89df55aa,Customer_4789,customer_4789@example.com,Australia
b9066bd5,Customer_3528,customer_3528@example.com,Canada
4f881e48,Customer_1219,customer_1219@example.com,UK
f06f3ea6,Customer_2739,customer_2739@example.com,India
51fb4b25,Customer_8515,customer_8515@example.com,Canada
1bfc7633,Customer_6503,customer_6503@example.com,Australia
192785d2,Customer_3383,customer_3383@example.com,Australia
7879f4c7,Customer_8565,customer_8565@example.com,India
ee15136e,Customer_3338,customer_3338@example.com,Australia
0c68ee2e,Customer_1738,customer_1738@example.com,Canada
fd1ad3cc,Customer_5251,customer_5251@example.com,India
125238e1,Customer_4327,customer_4327@example.com,Australia
319c9a8c,Customer_6609,customer_6609@example.com,Canada
c916f49f,Customer_8077,customer_8077@example.com,Australia
02f0d0bf,Customer_5679,customer_5679@example.com,Germany
a7e69f9d,Customer_9680,customer_9680@example.com,India
df0bf2d9,Customer_4785,customer_4785@example.com,UK
33f717d3,Customer_8957,customer_8957@example.com,USA
257ceb81,Customer_4149,customer_4149@example.com,Canada
01cd9967,Customer_4928,customer_4928@example.com,USA
a6d36990,Customer_5080,customer_5080@example.com,Australia
540f3ede,Customer_3548,customer_3548@example.com,Canada
f82d6961,Customer_3137,customer_3137@example.com,UK
4fc8d7df,Customer_6017,customer_6017@example.com,USA
e2407556,Customer_2945,customer_2945@example.com,UK
f7c40083,Customer_7228,customer_7228@example.com,UK
0f7adb37,Customer_6326,customer_6326@example.com,USA
bdbdd07c,Customer_2981,customer_2981@example.com,Canada
151756ee,Customer_6975,customer_6975@example.com,India
64341b86,Customer_2601,customer_2601@example.com,India
bd5a9f0a,Customer_6023,customer_6023@example.com,India
86cd23e1,Customer_7150,customer_7150@example.com,UK
e88f6200,Customer_3644,customer_3644@example.com,India
e1382a7c,Customer_6799,customer_6799@example.com,USA
3a185de0,Customer_7390,customer_7390@example.com,Canada
2d3ed629,Customer_3445,customer_3445@example.com,India
f48a0dd4,Customer_2297,customer_2297@example.com,Canada
08b2b078,Customer_7517,customer_7517@example.com,Germany
2382a326,Customer_7071,customer_7071@example.com,Germany
60d9074d,Customer_9936,customer_9936@example.com,USA
ec3f4b73,Customer_8797,customer_8797@example.com,India
03696771,Customer_6453,customer_6453@example.com,UK
49f1d1d7,Customer_6400,customer_6400@example.com,UK
38ea373a,Customer_7006,customer_7006@example.com,Canada
a61dad23,Customer_5903,customer_5903@example.com,Australia
8c522866,Customer_5642,customer_5642@example.com,USA
10c61480,Customer_7586,customer_7586@example.com,India
e0891fb1,Customer_2904,customer_2904@example.com,Australia
3cc57f0e,Customer_7106,customer_7106@example.com,Australia
31ba9478,Customer_5682,customer_5682@example.com,Canada
08d055e6,Customer_1354,customer_1354@example.com,Canada
381d1e66,Customer_8436,customer_8436@example.com,Canada
01e8836b,Customer_2295,customer_2295@example.com,USA
aad190b7,Customer_1120,customer_1120@example.com,USA
8e34322f,Customer_3290,customer_3290@example.com,Canada
0a5b44d5,Customer_3697,customer_3697@example.com,UK
eb42c037,Customer_5993,customer_5993@example.com,USA
77a4ee37,Customer_5494,customer_5494@example.com,UK
a6ee8576,Customer_5837,customer_5837@example.com,Canada
8489f80c,Customer_3292,customer_3292@example.com,UK
8a7c83f4,Customer_1363,customer_1363@example.com,India
5b75fa33,Customer_1449,customer_1449@example.com,Canada
75b7df63,Customer_7293,customer_7293@example.com,Australia
dada287a,Customer_2415,customer_2415@example.com,USA
f4337345,Customer_2568,customer_2568@example.com,Germany
183f39c6,Customer_8517,customer_8517@example.com,UK
2dca272a,Customer_3655,customer_3655@example.com,UK
7e9e3729,Customer_5957,customer_5957@example.com,Germany
ff372909,Customer_6807,customer_6807@example.com,Canada
2899bede,Customer_9091,customer_9091@example.com,UK
8f835d67,Customer_8264,customer_8264@example.com,UK
aa979e56,Customer_3408,customer_3408@example.com,India
c832882e,Customer_6817,customer_6817@example.com,UK
fca30d9c,Customer_7400,customer_7400@example.com,India
26ee640f,Customer_5400,customer_5400@example.com,USA
b932e919,Customer_4048,customer_4048@example.com,Canada
2c44e2c7,Customer_3877,customer_3877@example.com,USA
039a601e,Customer_9934,customer_9934@example.com,Germany
11821314,Customer_3168,customer_3168@example.com,UK
711864c1,Customer_7719,customer_7719@example.com,Canada
030784d8,Customer_6445,customer_6445@example.com,USA
921ee699,Customer_6785,customer_6785@example.com,Australia
bed05577,Customer_5483,customer_5483@example.com,Australia
1e02c22b,Customer_8339,customer_8339@example.com,Germany
451e434d,Customer_2133,customer_2133@example.com,India
99ccefc4,Customer_5872,customer_5872@example.com,USA
c3656631,Customer_7425,customer_7425@example.com,Germany
068ff6da,Customer_8376,customer_8376@example.com,Germany
4d95b66c,Customer_2167,customer_2167@example.com,India
80643867,Customer_7974,customer_7974@example.com,India
cb43f00c,Customer_8668,customer_8668@example.com,India
5d009d1f,Customer_7557,customer_7557@example.com,UK
372f07a5,Customer_9853,customer_9853@example.com,UK
3b086e8f,Customer_1584,customer_1584@example.com,India
cb30ad12,Customer_6879,customer_6879@example.com,UK
41f2d46d,Customer_6504,customer_6504@example.com,Canada
8dd99e7d,Customer_3038,customer_3038@example.com,USA
a21a8ada,Customer_8749,customer_8749@example.com,Australia
3e664283,Customer_6061,customer_6061@example.com,India
f67c3169,Customer_1220,customer_1220@example.com,Germany
1a519680,Customer_7326,customer_7326@example.com,USA
af35610c,Customer_7407,customer_7407@example.com,UK
fa051e7d,Customer_1984,customer_1984@example.com,USA
8826811d,Customer_7523,customer_7523@example.com,Canada
7c24fa35,Customer_8183,customer_8183@example.com,Australia
fcb61b5e,Customer_2433,customer_2433@example.com,USA
40a4fd14,Customer_7673,customer_7673@example.com,Germany
cfc69d60,Customer_9682,customer_9682@example.com,India
ade1c69a,Customer_6671,customer_6671@example.com,Canada
0d042f98,Customer_3425,customer_3425@example.com,Australia
693bed7c,Customer_7991,customer_7991@example.com,Germany
7a9081cb,Customer_1752,customer_1752@example.com,USA
38131312,Customer_1724,customer_1724@example.com,Australia
16b0f0c9,Customer_9151,customer_9151@example.com,UK
bc890d23,Customer_7819,customer_7819@example.com,Australia
e13c2cfe,Customer_4928,customer_4928@example.com,Canada
fdb11386,Customer_9579,customer_9579@example.com,Germany
4eb2b701,Customer_3589,customer_3589@example.com,Canada
818072ab,Customer_4807,customer_4807@example.com,Australia
a94b4dfa,Customer_7580,customer_7580@example.com,India
5db8d827,Customer_8242,customer_8242@example.com,Canada
d03cf80b,Customer_7821,customer_7821@example.com,Australia
0d142dac,Customer_6367,customer_6367@example.com,UK
72d73ba0,Customer_4094,customer_4094@example.com,UK
5b936b97,Customer_7385,customer_7385@example.com,Canada
8d68b934,Customer_2395,customer_2395@example.com,India
181b9f07,Customer_9885,customer_9885@example.com,India
d56661d1,Customer_5309,customer_5309@example.com,Germany
919275ef,Customer_6313,customer_6313@example.com,Canada
b2328ca2,Customer_2291,customer_2291@example.com,UK
227381c8,Customer_3426,customer_3426@example.com,Germany
b0e89281,Customer_5549,customer_5549@example.com,UK
be8f652c,Customer_9981,customer_9981@example.com,Australia
018a1ccc,Customer_7248,customer_7248@example.com,UK
f7fbb165,Customer_3625,customer_3625@example.com,Canada
cf4ff1a8,Customer_1667,customer_1667@example.com,Australia
30836770,Customer_8138,customer_8138@example.com,India
65610045,Customer_5441,customer_5441@example.com,USA
d979dc29,Customer_2911,customer_2911@example.com,Canada
4f583598,Customer_4360,customer_4360@example.com,Germany
7c6f138c,Customer_4716,customer_4716@example.com,Australia
79ab41b0,Customer_6453,customer_6453@example.com,Australia
f8b6098e,Customer_4452,customer_4452@example.com,Canada
c57fc9b6,Customer_3566,customer_3566@example.com,UK
4a7f164c,Customer_2330,customer_2330@example.com,Australia
d6aec546,Customer_2434,customer_2434@example.com,Germany
18461260,Customer_9217,customer_9217@example.com,India
00125ca9,Customer_5159,customer_5159@example.com,Germany
92d32c82,Customer_5859,customer_5859@example.com,Canada
7c9df324,Customer_3335,customer_3335@example.com,UK
a62529f3,Customer_4516,customer_4516@example.com,USA
303970ac,Customer_3895,customer_3895@example.com,India
4363c253,Customer_9417,customer_9417@example.com,Australia
3f96e93e,Customer_1794,customer_1794@example.com,UK
bebd4b8e,Customer_5815,customer_5815@example.com,USA
806ea7a0,Customer_9745,customer_9745@example.com,UK
18fcab11,Customer_1951,customer_1951@example.com,Canada
3c8014e9,Customer_6264,customer_6264@example.com,India
6a66c538,Customer_8078,customer_8078@example.com,India
6a55685d,Customer_2720,customer_2720@example.com,India
beb5393b,Customer_9634,customer_9634@example.com,Australia
4304f01d,Customer_9674,customer_9674@example.com,UK
4766dcdd,Customer_3784,customer_3784@example.com,India
ff19bd1c,Customer_8887,customer_8887@example.com,Australia
de8934d4,Customer_8201,customer_8201@example.com,UK
c523394c,Customer_4791,customer_4791@example.com,UK
3c9bc96f,Customer_1192,customer_1192@example.com,Australia
c5946485,Customer_4366,customer_4366@example.com,Australia
1ed2b175,Customer_4187,customer_4187@example.com,UK
3149cb02,Customer_2696,customer_2696@example.com,Australia
5f8e2fcc,Customer_2149,customer_2149@example.com,Canada
6851ee7d,Customer_4865,customer_4865@example.com,Canada
220278d4,Customer_3764,customer_3764@example.com,USA
09fc73cd,Customer_4621,customer_4621@example.com,Germany
8fa52825,Customer_6813,customer_6813@example.com,Canada
0c99af55,Customer_6284,customer_6284@example.com,India
d0c090d0,Customer_1532,customer_1532@example.com,USA
64a8b2ac,Customer_9585,customer_9585@example.com,Australia
d3b4202f,Customer_3761,customer_3761@example.com,India
59e17f22,Customer_2347,customer_2347@example.com,India
61f6b878,Customer_3435,customer_3435@example.com,Germany
53ebd146,Customer_7485,customer_7485@example.com,Australia
9da94c62,Customer_4158,customer_4158@example.com,Germany
815ec289,Customer_5758,customer_5758@example.com,Australia
eba2a33f,Customer_9891,customer_9891@example.com,Australia
6a59b4cb,Customer_5154,customer_5154@example.com,Germany
ee382628,Customer_4211,customer_4211@example.com,Canada
6706a1b6,Customer_4387,customer_4387@example.com,USA
5c594558,Customer_5966,customer_5966@example.com,India
add3e290,Customer_9739,customer_9739@example.com,Germany
98fc590e,Customer_1079,customer_1079@example.com,USA
c578c4b8,Customer_8201,customer_8201@example.com,India
ca8d8266,Customer_6763,customer_6763@example.com,UK
da2504f8,Customer_8135,customer_8135@example.com,Canada
aab642d9,Customer_5417,customer_5417@example.com,Canada
3b3222c8,Customer_7394,customer_7394@example.com,India
ce5ebbb7,Customer_5331,customer_5331@example.com,UK
67fcdc4a,Customer_9446,customer_9446@example.com,Australia
5b0b9db3,Customer_7583,customer_7583@example.com,USA
1e3f9f03,Customer_8017,customer_8017@example.com,India
ff72158d,Customer_4228,customer_4228@example.com,Australia
99b7b80e,Customer_5989,customer_5989@example.com,India
f4483672,Customer_3255,customer_3255@example.com,Canada
b36d8e10,Customer_7301,customer_7301@example.com,Canada
bdfc1462,Customer_3326,customer_3326@example.com,Australia
2fbbb8dc,Customer_4755,customer_4755@example.com,Germany
30b972e7,Customer_7020,customer_7020@example.com,Australia
27ec7f34,Customer_2031,customer_2031@example.com,USA
448ffcd5,Customer_4170,customer_4170@example.com,Canada
2caf8046,Customer_3848,customer_3848@example.com,Australia
50cd261e,Customer_7819,customer_7819@example.com,Canada
ec300fd9,Customer_6694,customer_6694@example.com,Australia
06869277,Customer_2903,customer_2903@example.com,UK
781c8cdf,Customer_8896,customer_8896@example.com,India
a72c7444,Customer_9748,customer_9748@example.com,USA
1d6e3406,Customer_9928,customer_9928@example.com,USA
70b95b9d,Customer_4287,customer_4287@example.com,India
a85bef6d,Customer_4569,customer_4569@example.com,Canada
ae66ce0a,Customer_2038,customer_2038@example.com,UK
d7c926c8,Customer_8638,customer_8638@example.com,Germany
23e3e9dd,Customer_7647,customer_7647@example.com,Canada
20d4feee,Customer_7149,customer_7149@example.com,USA
25c14801,Customer_1782,customer_1782@example.com,USA
0b39aa17,Customer_8426,customer_8426@example.com,India
7067fa17,Customer_8354,customer_8354@example.com,USA
81260192,Customer_2079,customer_2079@example.com,Australia
de61e65f,Customer_7866,customer_7866@example.com,India
11d55713,Customer_8205,customer_8205@example.com,Australia
f08aa04a,Customer_6403,customer_6403@example.com,USA
172e25be,Customer_5231,customer_5231@example.com,Canada
6e3af1ec,Customer_1113,customer_1113@example.com,Canada
ca41d9f7,Customer_6985,customer_6985@example.com,USA
3837a1e1,Customer_6788,customer_6788@example.com,Australia
21d497aa,Customer_3988,customer_3988@example.com,Canada
20c8909d,Customer_4179,customer_4179@example.com,Germany
8519bdca,Customer_8478,customer_8478@example.com,USA
1f5449f3,Customer_9006,customer_9006@example.com,Australia
dd8bdae8,Customer_8877,customer_8877@example.com,UK
d6311add,Customer_4616,customer_4616@example.com,Canada
9f0ed557,Customer_9067,customer_9067@example.com,India
a579d5e1,Customer_4870,customer_4870@example.com,India
ce85582f,Customer_8019,customer_8019@example.com,Germany
d2c7e25d,Customer_7745,customer_7745@example.com,UK
41d15259,Customer_4370,customer_4370@example.com,Australia
6b6419a4,Customer_7149,customer_7149@example.com,Australia
a3cb04bc,Customer_9332,customer_9332@example.com,Australia
e58715f1,Customer_2442,customer_2442@example.com,Australia
5c09c78f,Customer_7956,customer_7956@example.com,USA
5fb003d9,Customer_4307,customer_4307@example.com,Australia
f3553c87,Customer_8952,customer_8952@example.com,UK
cf033664,Customer_6705,customer_6705@example.com,USA
e6530d32,Customer_9566,customer_9566@example.com,Australia
17902047,Customer_7800,customer_7800@example.com,UK
98bcb8dd,Customer_7626,customer_7626@example.com,India
7f54e4b0,Customer_8438,customer_8438@example.com,USA
bafb825f,Customer_2118,customer_2118@example.com,USA
e0476d1d,Customer_1853,customer_1853@example.com,Australia
db8af16b,Customer_5056,customer_5056@example.com,USA
b54d3dc8,Customer_1623,customer_1623@example.com,Germany
ca648337,Customer_6016,customer_6016@example.com,Canada
08c1201c,Customer_7460,customer_7460@example.com,Canada
a37e7fdb,Customer_1368,customer_1368@example.com,India
1eb2d7b6,Customer_4824,customer_4824@example.com,Canada
1ce848a5,Customer_6748,customer_6748@example.com,India
37311214,Customer_5327,customer_5327@example.com,Germany
7e5026e7,Customer_4933,customer_4933@example.com,Canada
4211ac3e,Customer_4826,customer_4826@example.com,Australia
2f2b1a10,Customer_9781,customer_9781@example.com,Canada
3b1c7423,Customer_4417,customer_4417@example.com,Germany
c322484a,Customer_2677,customer_2677@example.com,Germany
db9f7828,Customer_4419,customer_4419@example.com,Germany
1ec0f867,Customer_9840,customer_9840@example.com,Canada
aa108dd8,Customer_2023,customer_2023@example.com,Germany
5bfe0982,Customer_7184,customer_7184@example.com,India
718230ce,Customer_3688,customer_3688@example.com,Canada
168cf454,Customer_1612,customer_1612@example.com,UK
976255c2,Customer_5175,customer_5175@example.com,USA
3ca2e244,Customer_1180,customer_1180@example.com,USA
ea70eb37,Customer_6606,customer_6606@example.com,Australia
3308bf91,Customer_5233,customer_5233@example.com,India
ccf3fe20,Customer_7634,customer_7634@example.com,Australia
445caad3,Customer_9850,customer_9850@example.com,Canada
e030312d,Customer_4079,customer_4079@example.com,USA
a2ebb60a,Customer_5031,customer_5031@example.com,India
f648e36c,Customer_9761,customer_9761@example.com,Canada
ad8d637b,Customer_2587,customer_2587@example.com,Canada
1c72a9c7,Customer_7067,customer_7067@example.com,USA
c93f1334,Customer_6880,customer_6880@example.com,Canada
8067786c,Customer_8358,customer_8358@example.com,India
ace259c2,Customer_3580,customer_3580@example.com,Canada
7f4600a6,Customer_1563,customer_1563@example.com,India
cb919083,Customer_4155,customer_4155@example.com,UK
5ca079a1,Customer_1930,customer_1930@example.com,UK
e939c3c0,Customer_7555,customer_7555@example.com,USA
c8f42b2a,Customer_2343,customer_2343@example.com,UK
7807a14d,Customer_4684,customer_4684@example.com,UK
f9978240,Customer_1723,customer_1723@example.com,UK
b47ff99a,Customer_7194,customer_7194@example.com,Germany
2374192d,Customer_8122,customer_8122@example.com,USA
2e3276b3,Customer_7486,customer_7486@example.com,Australia
c01b4b48,Customer_2866,customer_2866@example.com,Germany
c81cca55,Customer_1872,customer_1872@example.com,USA
1228c90f,Customer_9196,customer_9196@example.com,Australia
e8f58f17,Customer_6421,customer_6421@example.com,India
728b708c,Customer_8400,customer_8400@example.com,India
c4c8035d,Customer_1241,customer_1241@example.com,India
989ed94d,Customer_2291,customer_2291@example.com,Germany
e67fdae4,Customer_4069,customer_4069@example.com,Canada
c67e8216,Customer_8764,customer_8764@example.com,Canada
7f8c404f,Customer_7037,customer_7037@example.com,UK
c959416f,Customer_1178,customer_1178@example.com,USA
6a0aa0cb,Customer_9914,customer_9914@example.com,Canada
4c74b346,Customer_4135,customer_4135@example.com,Australia
e8a2a4cd,Customer_1316,customer_1316@example.com,Canada
f04d52b9,Customer_4701,customer_4701@example.com,UK
1808f864,Customer_3278,customer_3278@example.com,UK
ce531080,Customer_9576,customer_9576@example.com,Germany
d30f0d94,Customer_2810,customer_2810@example.com,USA
0e309cf3,Customer_8312,customer_8312@example.com,UK
14b1b309,Customer_9428,customer_9428@example.com,Germany
70745010,Customer_9484,customer_9484@example.com,Canada
c4768f4b,Customer_4089,customer_4089@example.com,Germany
88e9dd10,Customer_2805,customer_2805@example.com,Canada
644c36d7,Customer_5442,customer_5442@example.com,UK
bcbc7474,Customer_6646,customer_6646@example.com,Canada
d80caf9e,Customer_9525,customer_9525@example.com,Canada
3280ce84,Customer_5178,customer_5178@example.com,Germany
a3236248,Customer_5543,customer_5543@example.com,Germany
765c0638,Customer_9403,customer_9403@example.com,UK
0c4d6e51,Customer_5320,customer_5320@example.com,UK
3eeafbe5,Customer_2654,customer_2654@example.com,Germany
d73edcd0,Customer_2199,customer_2199@example.com,Germany
1f57c54d,Customer_5075,customer_5075@example.com,USA
2c6967ef,Customer_2097,customer_2097@example.com,India
83e17732,Customer_6223,customer_6223@example.com,India
38aa79e9,Customer_2220,customer_2220@example.com,UK
33db7cc0,Customer_3024,customer_3024@example.com,Canada
a56dc63c,Customer_4326,customer_4326@example.com,Canada
99cddafc,Customer_8481,customer_8481@example.com,Germany
23cfa369,Customer_6289,customer_6289@example.com,Australia
0fd9b978,Customer_5700,customer_5700@example.com,UK
ac8cc5aa,Customer_4126,customer_4126@example.com,UK
65b31dbf,Customer_1905,customer_1905@example.com,India
785c05f8,Customer_9407,customer_9407@example.com,Germany
bdc1d72c,Customer_2373,customer_2373@example.com,Germany
951d6a5b,Customer_1513,customer_1513@example.com,Australia
36dad7c2,Customer_5332,customer_5332@example.com,Australia
f97cb14d,Customer_8948,customer_8948@example.com,UK
14c39b32,Customer_8994,customer_8994@example.com,Germany
4d652010,Customer_9384,customer_9384@example.com,Canada
375b1611,Customer_1345,customer_1345@example.com,Canada
83493e11,Customer_3022,customer_3022@example.com,India
9de8b80f,Customer_9821,customer_9821@example.com,Germany
c2b050be,Customer_2565,customer_2565@example.com,Australia
e86d3081,Customer_3728,customer_3728@example.com,Australia
4793774b,Customer_4353,customer_4353@example.com,Australia
aac45519,Customer_8439,customer_8439@example.com,India
106fca58,Customer_5002,customer_5002@example.com,Germany
bf033c5c,Customer_9215,customer_9215@example.com,UK
afbbafc7,Customer_4076,customer_4076@example.com,India
e7e72858,Customer_8182,customer_8182@example.com,UK
006c4841,Customer_3817,customer_3817@example.com,India
c2fb84a8,Customer_3947,customer_3947@example.com,Australia
b9902850,Customer_5873,customer_5873@example.com,Germany
1680483d,Customer_3161,customer_3161@example.com,Germany
df8e3851,Customer_6596,customer_6596@example.com,Germany
0c798152,Customer_4539,customer_4539@example.com,Australia
5a8ab125,Customer_6015,customer_6015@example.com,Canada
6a5f50b9,Customer_1206,customer_1206@example.com,Australia
32e048cf,Customer_3927,customer_3927@example.com,Canada
823a76f3,Customer_9504,customer_9504@example.com,UK
33693030,Customer_3453,customer_3453@example.com,Germany
4f603e32,Customer_9394,customer_9394@example.com,USA
dea16ff4,Customer_9301,customer_9301@example.com,UK
3a08d41e,Customer_3470,customer_3470@example.com,Canada
3be8c5da,Customer_9503,customer_9503@example.com,Germany
6e0cfe08,Customer_2418,customer_2418@example.com,India
4573aae9,Customer_6965,customer_6965@example.com,Germany
a3b3c1ac,Customer_5176,customer_5176@example.com,Germany
4416e130,Customer_1024,customer_1024@example.com,Canada
feda4767,Customer_6735,customer_6735@example.com,Australia
7450e49b,Customer_1536,customer_1536@example.com,India
8d06eb5d,Customer_6400,customer_6400@example.com,Australia
885f512d,Customer_3649,customer_3649@example.com,Germany
4c08ea5a,Customer_1374,customer_1374@example.com,Australia
34fc1591,Customer_2602,customer_2602@example.com,UK
d41a2391,Customer_4122,customer_4122@example.com,India
f826d0e9,Customer_1591,customer_1591@example.com,India
80da8ea3,Customer_3933,customer_3933@example.com,India
981d4790,Customer_6881,customer_6881@example.com,USA
70ca0f85,Customer_4533,customer_4533@example.com,India
1a1cdc06,Customer_4731,customer_4731@example.com,UK
55e0b156,Customer_1173,customer_1173@example.com,Germany
23d9c10d,Customer_3690,customer_3690@example.com,UK
73ea3210,Customer_6613,customer_6613@example.com,India
18d2112a,Customer_1055,customer_1055@example.com,India
b20ff08d,Customer_6187,customer_6187@example.com,Germany
2ed219e2,Customer_8280,customer_8280@example.com,Canada
877079d3,Customer_6456,customer_6456@example.com,Germany
dbb46152,Customer_4127,customer_4127@example.com,Australia
f9226b00,Customer_4895,customer_4895@example.com,Australia
e7ec0211,Customer_1615,customer_1615@example.com,UK
9f06e236,Customer_1525,customer_1525@example.com,India
be4fb80d,Customer_7927,customer_7927@example.com,Canada
